order_item_id,order_id,product_id,sales,quantity,discount,profit
42393,CA-2014-157112,OFF-PA-10001804,5.344,1,0.2,1.8704
42394,CA-2014-162096,OFF-AR-10002221,7.8,3,0.0,2.106
42395,US-2014-141677,OFF-ST-10000344,32.232,3,0.2,2.4174
42396,US-2014-138086,OFF-AP-10000027,40.74,3,0.0,12.222
42397,CA-2013-113117,OFF-PA-10000019,32.4,5,0.0,15.552
42398,NI-2012-7670,TEC-SAM-10004384,19.593,1,0.7,-26.787
42399,NI-2013-9450,OFF-GLO-10003650,25.254,2,0.7,-42.966
42400,IZ-2011-5300,OFF-BIN-10004512,12.21,1,0.0,0.0
42401,EZ-2014-2460,OFF-BOS-10003113,17.4,1,0.0,1.56
42402,CG-2014-1070,OFF-SAN-10004339,18.93,1,0.0,6.81
42403,MO-2014-8000,OFF-BIN-10000901,15.12,1,0.0,5.43
42404,IR-2014-1670,OFF-XER-10003901,30.48,1,0.0,2.73
42405,SA-2013-6270,OFF-STI-10000856,49.71,1,0.0,10.92
42406,AU-2012-9900,TEC-BEL-10000696,84.42,2,0.0,15.18
42407,TU-2014-530,OFF-FEL-10003848,23.148,1,0.6,-20.862
42408,MO-2013-4200,FUR-SAF-10003402,47.01,1,0.0,7.98
42409,IR-2011-1690,FUR-ADV-10004395,42.06,1,0.0,21.03
42410,MX-2012-104528,OFF-SU-10002169,14.576,1,0.2,3.096
42411,US-2012-163370,OFF-FA-10003885,45.528,7,0.4,-9.212
42412,US-2011-115392,OFF-FA-10003058,16.308,3,0.4,-9.552
42413,MX-2012-151211,OFF-EN-10004186,33.64,1,0.0,14.8
42414,MX-2012-133424,OFF-EN-10000761,15.7,1,0.0,2.98
42415,US-2013-117674,OFF-ST-10001393,45.912,2,0.4,-26.808
42416,MX-2013-102764,OFF-LA-10000990,21.54,3,0.0,10.5
42417,MX-2013-111556,FUR-CH-10004219,66.528,3,0.4,-16.632
42418,MX-2013-169691,OFF-PA-10000863,30.6,3,0.0,0.0
42419,MX-2014-152793,OFF-AR-10003281,29.4,3,0.0,11.46
42420,ES-2014-1679056,TEC-AC-10003463,55.14,1,0.0,15.99
42421,ES-2012-1874747,OFF-EN-10003962,19.8,2,0.0,7.92
42422,ES-2011-2333773,OFF-BI-10000115,24.48,4,0.0,0.96
42423,ES-2014-1119560,OFF-AR-10000505,73.26,6,0.0,0.0
42424,ES-2013-5312636,OFF-BI-10000289,11.55,1,0.0,2.76
42425,IT-2014-2328162,OFF-LA-10000519,28.875,7,0.5,-17.955
42426,IN-2013-60812,OFF-LA-10001803,16.632,2,0.1,0.552
42427,ID-2014-51873,OFF-EN-10004938,27.27,3,0.5,-4.41
42428,IN-2013-69387,OFF-LA-10000615,28.755,3,0.1,4.455
42429,IN-2011-54533,OFF-PA-10000924,25.2,1,0.0,1.5
42430,IN-2012-77045,OFF-EN-10004422,56.7,3,0.1,11.97
42431,IN-2012-44943,OFF-BI-10000854,13.32,1,0.0,1.98
42432,IN-2012-82372,FUR-FU-10001393,23.91,1,0.0,1.89
42433,IN-2011-85718,OFF-EN-10003733,99.66,2,0.0,44.82
42434,CA-2013-161816,OFF-LA-10004345,15.712,4,0.2,5.6956
42435,CA-2014-108560,OFF-BI-10001107,23.168,2,0.2,7.8192
42436,CA-2012-100573,OFF-EN-10000461,17.48,2,0.0,8.2156
42437,CA-2014-165757,OFF-BI-10003982,31.155,5,0.7,-23.8855
42438,CA-2013-161473,OFF-BI-10003305,14.352,3,0.2,4.6644
42439,US-2014-165953,OFF-AR-10000588,47.616,3,0.2,3.5712
42440,CA-2013-146157,OFF-ST-10001590,21.568,2,0.2,1.6176
42441,CA-2011-109890,TEC-PH-10004100,35.98,2,0.0,10.0744
42442,CA-2011-141110,OFF-PA-10002586,14.94,3,0.0,7.0218
42443,US-2013-144057,OFF-PA-10004327,76.64,2,0.2,26.824
42444,CA-2014-152968,TEC-AC-10000521,23.08,2,0.0,6.924
42445,CA-2013-126732,OFF-AR-10004752,18.69,7,0.0,5.2332
42446,CA-2011-128524,OFF-AP-10002892,22.98,1,0.0,6.894
42447,CA-2014-140536,OFF-AR-10001545,7.04,4,0.0,2.0416
42448,RO-2012-4620,OFF-SME-10001278,11.43,1,0.0,2.73
42449,SA-2012-2100,OFF-BOS-10001711,97.74,2,0.0,28.32
42450,IR-2013-420,OFF-WIL-10000390,29.04,2,0.0,1.14
42451,US-2011-129721,OFF-PA-10003832,19.608,2,0.4,-7.192
42452,MX-2012-118997,OFF-AR-10002499,33.516,3,0.4,3.336
42453,US-2012-164014,OFF-BI-10000124,20.448,4,0.4,1.648
42454,MX-2012-102428,OFF-SU-10004481,95.552,4,0.2,-3.648
42455,MX-2013-153682,OFF-FA-10004942,15.912,2,0.4,2.632
42456,MX-2012-111430,OFF-AP-10004113,41.28,2,0.4,6.16
42457,US-2013-103450,OFF-FA-10003058,27.18,3,0.0,1.32
42458,MX-2014-143161,FUR-FU-10004224,67.36,2,0.0,33.0
42459,ES-2013-1198254,FUR-FU-10002502,22.23,5,0.8,-41.22
42460,ES-2014-5489270,FUR-FU-10004313,25.26,1,0.0,10.08
42461,IT-2012-3009110,OFF-LA-10001375,15.75,3,0.5,-5.67
42462,ES-2014-5821132,OFF-BI-10003708,28.38,2,0.0,5.94
42463,ID-2014-17657,OFF-PA-10004260,28.4928,4,0.47,-5.4672
42464,IN-2014-60476,OFF-BI-10001904,27.0,2,0.0,13.2
42465,IN-2014-49549,OFF-AR-10002392,27.3735,3,0.45,-19.4265
42466,IN-2013-63738,OFF-LA-10003971,14.904,2,0.4,-3.996
42467,IN-2012-35850,TEC-AC-10001278,112.671,3,0.1,17.451
42468,IN-2014-60175,OFF-BI-10004369,22.05,3,0.0,7.92
42469,ID-2011-22116,OFF-AR-10002060,11.9886,2,0.47,-6.6114
42470,IN-2012-69044,FUR-FU-10000394,48.78,1,0.0,22.92
42471,ID-2012-84171,OFF-AR-10003157,19.224,2,0.4,-11.556
42472,US-2012-153500,OFF-PA-10001307,6.72,2,0.2,2.436
42473,CA-2013-124352,OFF-LA-10003223,29.46,6,0.0,14.4354
42474,CA-2011-113929,OFF-AR-10003772,35.0,4,0.0,10.5
42475,CA-2012-168480,OFF-AR-10001044,25.99,1,0.0,7.5371
42476,CA-2014-101182,OFF-PA-10001800,12.96,2,0.0,6.2208
42477,CA-2011-108189,OFF-SU-10003567,15.36,2,0.2,-3.264
42478,CA-2014-109757,OFF-BI-10004001,25.56,5,0.7,-20.448
42479,CA-2014-112956,FUR-FU-10003976,25.16,2,0.0,8.5544
42480,CA-2013-119963,OFF-PA-10001970,19.648,2,0.2,6.6312
42481,CA-2013-169957,OFF-PA-10004040,29.9,5,0.0,14.651
42482,CA-2014-105410,TEC-PH-10000038,657.504,6,0.2,-131.5008
42483,CA-2011-120278,OFF-ST-10004258,36.63,3,0.0,9.8901
42484,CA-2014-125745,FUR-FU-10001591,19.52,2,0.2,5.368
42485,CA-2014-167640,OFF-AR-10003158,23.88,6,0.0,8.1192
42486,CA-2011-131947,TEC-MA-10004086,29.925,5,0.7,-21.945
42487,US-2013-155971,OFF-LA-10000452,22.05,7,0.0,10.584
42488,US-2012-106873,TEC-AC-10002345,23.2,2,0.2,1.45
42489,US-2014-128118,OFF-BI-10000216,11.673,3,0.7,-7.782
42490,EG-2012-8940,TEC-MEM-10003743,45.21,1,0.0,13.56
42491,EG-2014-2620,OFF-EAT-10004908,40.98,2,0.0,5.7
42492,GH-2013-7020,OFF-GLO-10000016,93.24,2,0.0,27.0
42493,TU-2013-7100,OFF-SAN-10001634,20.316,1,0.6,-23.874
42494,SG-2014-360,OFF-IBI-10001494,18.54,2,0.0,8.1
42495,NI-2012-4860,TEC-CIS-10004967,24.525,1,0.7,-41.715
42496,TZ-2013-4510,OFF-HAR-10001714,17.7,2,0.0,8.1
42497,IZ-2011-180,OFF-HON-10001783,23.52,2,0.0,11.28
42498,NI-2011-1550,OFF-GLO-10001348,8.937,1,0.7,-20.583
42499,RS-2013-5950,OFF-JIF-10000165,14.76,1,0.0,2.34
42500,MO-2014-8260,OFF-ACC-10003806,19.5,1,0.0,7.8
42501,NI-2011-700,TEC-ENE-10000690,25.101,1,0.7,-30.969
42502,TU-2014-4360,OFF-GLO-10003650,16.836,1,0.6,-17.274
42503,MX-2013-141425,OFF-PA-10003838,28.352,2,0.2,7.432
42504,US-2014-145975,OFF-SU-10003019,21.528,2,0.4,-1.472
42505,MX-2014-153913,OFF-LA-10002635,15.06,3,0.0,6.9
42506,MX-2014-116883,OFF-PA-10000994,35.52,2,0.0,14.2
42507,US-2014-128118,OFF-SU-10002993,50.76,3,0.4,-27.12
42508,US-2013-123148,OFF-BI-10000404,12.636,3,0.4,-1.524
42509,US-2012-149818,OFF-FA-10000406,14.624,2,0.2,-2.016
42510,MX-2014-112053,OFF-BI-10000816,20.54,1,0.0,6.98
42511,US-2014-112368,OFF-PA-10001470,11.172,1,0.4,-0.188
42512,ES-2012-3308849,OFF-FA-10002350,26.37,3,0.0,9.99
42513,ES-2013-3918046,OFF-SU-10004902,32.1,2,0.0,10.56
42514,ES-2011-2836248,OFF-AR-10001626,14.28,1,0.0,1.56
42515,ES-2013-1568724,OFF-AR-10003031,39.6,3,0.0,0.72
42516,ID-2013-45650,OFF-FA-10003819,14.787,2,0.47,-3.633
42517,ID-2013-79579,OFF-PA-10003744,19.1754,2,0.47,-5.4846
42518,ID-2011-37271,OFF-FA-10000197,38.3985,5,0.47,-3.0015
42519,IN-2011-30033,OFF-BI-10004553,44.1228,4,0.17,17.4828
42520,IN-2014-24419,OFF-EN-10001528,13.716,1,0.1,0.606
42521,IN-2014-12365,OFF-EN-10001975,32.88,2,0.0,4.26
42522,ID-2013-35948,OFF-ST-10003414,14.76,3,0.5,-10.98
42523,IN-2014-42556,OFF-BI-10000348,22.86,3,0.0,7.47
42524,IN-2014-80776,OFF-FA-10000459,27.72,2,0.0,4.68
42525,CA-2012-111164,TEC-PH-10004531,21.99,1,0.0,10.5552
42526,CA-2014-102414,OFF-PA-10002333,15.552,3,0.2,5.6376
42527,US-2013-144211,OFF-PA-10002246,15.48,3,0.2,5.6115
42528,CA-2011-104738,OFF-EN-10004955,12.984,3,0.2,4.7067
42529,CA-2012-111703,OFF-PA-10003349,15.552,3,0.2,5.6376
42530,CA-2014-107909,TEC-AC-10001998,19.99,1,0.0,6.7966
42531,US-2013-131114,TEC-AC-10000199,19.04,4,0.2,-1.428
42532,CA-2011-120852,OFF-AP-10001563,19.432,2,0.8,-49.5516
42533,CA-2013-101161,OFF-LA-10000407,24.9,5,0.0,11.454
42534,CA-2013-158617,OFF-PA-10002245,35.88,6,0.0,16.146
42535,US-2014-125808,OFF-PA-10001846,11.56,2,0.0,5.6644
42536,CG-2014-5060,OFF-WIL-10000390,14.52,1,0.0,0.57
42537,TU-2012-3170,OFF-BOS-10002073,22.728,1,0.6,-25.572
42538,MA-2011-3720,OFF-KLE-10002118,10.26,1,0.0,2.55
42539,EG-2013-3460,OFF-STA-10003756,44.43,1,0.0,14.64
42540,TU-2013-2480,TEC-LOG-10003634,19.128,1,0.6,-22.482
42541,NI-2013-1880,TEC-MOT-10004682,21.555,1,0.7,-18.705
42542,UP-2011-3340,OFF-IBI-10004916,28.02,2,0.0,10.32
42543,NI-2014-2370,OFF-BRE-10004872,53.802,2,0.7,-118.398
42544,MZ-2014-9560,OFF-SAN-10003644,23.25,1,0.0,4.41
42545,YM-2012-8660,FUR-NOV-10002911,25.344,1,0.7,-54.936
42546,NI-2014-4150,OFF-ROG-10000332,14.4,2,0.7,-27.84
42547,IZ-2011-600,OFF-CAR-10000202,98.46,2,0.0,39.36
42548,TU-2012-6640,OFF-ENE-10002093,19.128,2,0.6,-26.352
42549,MO-2012-4700,OFF-STA-10003803,15.96,1,0.0,5.88
42550,TX-2014-4340,FUR-RUB-10002945,15.543,1,0.7,-17.637
42551,NI-2013-2540,FUR-SAU-10002540,43.884,1,0.7,-80.466
42552,MX-2014-153556,OFF-FA-10002358,74.4,8,0.0,31.2
42553,US-2013-154025,OFF-AR-10003685,42.12,2,0.4,-13.36
42554,MX-2011-135251,OFF-FA-10004410,28.08,4,0.0,4.16
42555,MX-2013-150819,OFF-BI-10001150,15.66,3,0.0,5.58
42556,MX-2013-133018,OFF-BI-10002796,16.92,2,0.0,7.6
42557,US-2012-105991,FUR-FU-10000936,22.056,1,0.4,-4.424
42558,US-2011-123078,TEC-AC-10001951,89.76,3,0.6,-49.38
42559,MX-2012-136455,OFF-LA-10000990,21.54,3,0.0,10.5
42560,MX-2012-111206,OFF-PA-10001456,35.76,3,0.0,2.46
42561,US-2012-108917,OFF-SU-10004711,16.512,1,0.4,-10.188
42562,MX-2012-134712,OFF-FA-10001567,18.76,2,0.0,7.84
42563,ES-2012-3131770,OFF-LA-10002996,21.48,2,0.0,4.26
42564,ES-2014-2434348,OFF-EN-10002736,13.05,1,0.0,4.68
42565,IT-2013-3257215,OFF-LA-10004050,32.025,5,0.5,-9.675
42566,ES-2011-1527372,FUR-BO-10002182,990.45,5,0.0,148.5
42567,ES-2013-1950200,OFF-AR-10000110,46.32,1,0.0,12.03
42568,ID-2012-28682,OFF-PA-10000215,24.246,2,0.1,-0.834
42569,CA-2014-118731,FUR-FU-10003347,42.6,3,0.0,16.614
42570,CA-2014-159352,TEC-PH-10004700,69.93,7,0.0,32.1678
42571,CA-2011-138023,OFF-BI-10003638,30.96,8,0.8,-52.632
42572,CA-2013-156503,OFF-PA-10002377,39.152,1,0.2,14.682
42573,CA-2012-165624,OFF-PA-10003893,21.4,5,0.0,9.63
42574,CA-2013-130484,OFF-BI-10000088,26.352,8,0.7,-18.4464
42575,CA-2011-146283,OFF-PA-10002259,17.904,2,0.2,6.2664
42576,CA-2013-117408,OFF-ST-10001580,23.968,2,0.2,2.3968
42577,US-2013-134369,OFF-PA-10002195,12.96,2,0.0,6.3504
42578,CA-2011-114125,OFF-ST-10001505,23.92,4,0.0,4.0664
42579,CA-2013-102127,TEC-AC-10002018,20.97,3,0.0,9.0171
42580,TU-2014-3680,OFF-CAR-10001577,39.816,2,0.6,-31.884
42581,TU-2013-3840,OFF-AVE-10004251,19.536,1,0.6,-23.454
42582,RO-2014-4460,OFF-BIN-10000327,27.27,1,0.0,4.62
42583,CM-2013-7050,OFF-HON-10004698,8.64,1,0.0,1.02
42584,UP-2014-4410,OFF-AVE-10003558,27.84,4,0.0,6.12
42585,EG-2013-1620,OFF-IBI-10004855,14.7,2,0.0,4.5
42586,MX-2014-126249,OFF-LA-10004777,24.0,3,0.0,7.44
42587,US-2013-107300,FUR-CH-10004478,44.752,1,0.2,-0.568
42588,MX-2012-128566,OFF-FA-10004931,13.18,1,0.0,0.64
42589,MX-2013-114258,OFF-BI-10000126,11.32,2,0.0,2.68
42590,MX-2013-125682,OFF-ST-10001066,22.04,2,0.0,10.32
42591,MX-2014-145366,OFF-AR-10000150,46.4,4,0.0,1.36
42592,MX-2014-108007,OFF-FA-10000563,23.94,3,0.0,10.26
42593,MX-2014-100594,OFF-SU-10003719,46.02,3,0.0,20.7
42594,MX-2012-113201,OFF-SU-10000573,33.42,3,0.0,3.96
42595,MX-2012-104787,OFF-SU-10003683,20.24,2,0.0,3.2
42596,MX-2013-117296,OFF-ST-10003172,18.66,3,0.0,7.26
42597,ES-2014-2689172,OFF-PA-10003105,16.71,1,0.0,3.15
42598,ES-2012-3697227,OFF-PA-10001650,40.74,2,0.0,18.72
42599,ES-2014-5801819,OFF-PA-10002396,53.64,3,0.0,14.4
42600,ES-2012-5823618,OFF-AR-10000659,27.243,1,0.1,7.263
42601,ES-2012-5805673,OFF-FA-10004880,30.024,2,0.1,12.984
42602,IN-2012-41261,OFF-BI-10003012,54.36,12,0.0,23.04
42603,IN-2014-69457,OFF-EN-10002425,37.38,2,0.0,1.08
42604,ID-2014-23201,OFF-BI-10003475,42.903,7,0.1,17.073
42605,IN-2014-68092,FUR-FU-10004778,27.813,2,0.27,-5.727
42606,IN-2012-24664,OFF-AR-10002340,45.684,2,0.1,4.524
42607,IN-2011-39861,OFF-ST-10001694,31.482,2,0.1,7.662
42608,CA-2014-105074,OFF-PA-10002666,21.744,3,0.2,6.795
42609,CA-2011-165974,OFF-AR-10003405,32.76,7,0.2,3.6855
42610,CA-2014-112809,OFF-BI-10001098,21.38,5,0.8,-33.139
42611,US-2014-146416,OFF-BI-10001787,20.928,4,0.2,7.5864
42612,CA-2014-168109,TEC-PH-10000702,7.992,1,0.2,2.6973
42613,CA-2014-112725,OFF-AR-10001227,8.82,3,0.0,2.3814
42614,CA-2012-164336,OFF-ST-10001558,38.976,3,0.2,-2.436
42615,CA-2014-117324,OFF-LA-10003510,61.06,2,0.0,28.0876
42616,CA-2012-145394,OFF-ST-10000344,21.488,2,0.2,1.6116
42617,CA-2011-159625,OFF-EN-10002621,23.472,3,0.2,8.802
42618,CA-2012-149601,OFF-ST-10001558,16.24,1,0.0,2.436
42619,CA-2011-111934,OFF-BI-10004364,11.88,2,0.0,5.346
42620,SF-2011-2790,OFF-GLO-10004430,32.28,2,0.0,14.16
42621,IZ-2013-9930,OFF-FEL-10004117,57.39,1,0.0,3.99
42622,TX-2011-5830,OFF-ACC-10002772,6.048,2,0.7,-4.872
42623,MO-2012-7090,OFF-ELD-10002240,47.49,1,0.0,3.78
42624,CA-2013-1710,OFF-ADV-10003125,22.8,2,0.0,3.42
42625,EG-2014-2860,OFF-SME-10001853,17.49,1,0.0,2.07
42626,TU-2012-1410,OFF-TEN-10000703,43.368,2,0.6,-42.312
42627,EG-2011-3420,OFF-ELI-10000443,46.41,1,0.0,21.81
42628,IR-2014-7170,OFF-STA-10003956,20.1,2,0.0,9.84
42629,NI-2012-9410,OFF-ROG-10001549,18.639,1,0.7,-40.401
42630,MX-2014-101084,OFF-BI-10001613,21.5,5,0.0,9.0
42631,MX-2013-118773,OFF-BI-10004053,18.0,2,0.0,3.24
42632,MX-2012-105424,FUR-FU-10001583,22.788,3,0.4,3.768
42633,US-2012-118556,OFF-PA-10001004,35.22,5,0.4,-2.38
42634,MX-2014-106901,OFF-FA-10002084,17.48,2,0.0,0.0
42635,MX-2013-115868,OFF-BI-10001430,16.128,6,0.4,1.008
42636,US-2011-112417,OFF-EN-10000812,19.8,5,0.4,-2.7
42637,US-2013-151246,OFF-ST-10003729,20.376,3,0.4,-7.824
42638,MX-2014-123274,OFF-FA-10003929,21.48,2,0.0,5.76
42639,MX-2014-158008,FUR-FU-10004338,22.716,3,0.4,-2.304
42640,IT-2012-2834141,OFF-AR-10000066,33.3,6,0.5,-17.46
42641,ES-2014-3701138,OFF-BI-10002570,113.04,4,0.0,23.64
42642,ES-2014-1166113,OFF-EN-10003484,18.0,3,0.0,3.78
42643,IT-2013-2594219,OFF-BI-10004628,91.98,6,0.0,4.5
42644,ES-2013-1109945,OFF-AR-10001606,20.19,1,0.0,6.66
42645,ES-2011-5099069,OFF-LA-10002029,21.15,3,0.0,6.75
42646,ES-2013-1950200,OFF-AR-10001626,28.56,2,0.0,3.12
42647,ID-2014-68505,OFF-BI-10001645,77.67,3,0.5,-62.19
42648,IN-2013-71193,OFF-FA-10000353,33.21,3,0.0,0.27
42649,IN-2014-62170,OFF-FA-10001304,22.86,2,0.0,5.46
42650,ID-2012-54043,OFF-LA-10001292,33.9,5,0.0,16.5
42651,IN-2014-32665,OFF-BI-10003367,13.38,2,0.5,-1.62
42652,IN-2014-50228,FUR-FU-10002928,17.3886,1,0.27,3.3186
42653,IN-2013-80818,OFF-BI-10002775,25.8,4,0.0,2.76
42654,CA-2012-115938,OFF-ST-10001321,15.42,1,0.0,4.1634
42655,CA-2012-115938,OFF-BI-10001132,43.04,8,0.0,21.0896
42656,CA-2014-126956,OFF-FA-10002280,35.0,7,0.0,16.8
42657,CA-2013-140634,OFF-EN-10001099,15.648,2,0.2,5.0856
42658,CA-2011-129168,OFF-PA-10001639,15.552,3,0.2,5.4432
42659,CA-2014-130771,TEC-PH-10002496,124.792,1,0.2,15.599
42660,CA-2014-128755,OFF-ST-10001291,16.91,1,0.0,4.5657
42661,CA-2014-146724,OFF-AR-10001026,22.0,10,0.0,9.68
42662,CA-2014-107461,OFF-BI-10002003,23.88,6,0.0,11.2236
42663,CA-2012-153416,OFF-PA-10002005,19.44,3,0.0,9.3312
42664,CA-2011-133809,TEC-PH-10004875,9.588,2,0.4,-2.0774
42665,CA-2013-145548,TEC-AC-10002305,36.0,2,0.0,6.48
42666,CA-2011-111899,OFF-FA-10000840,5.472,6,0.2,1.8468
42667,CA-2011-140396,OFF-PA-10000223,25.92,4,0.0,12.4416
42668,CA-2011-131947,OFF-PA-10000246,40.24,5,0.2,13.078
42669,CA-2012-169677,OFF-LA-10003223,9.82,2,0.0,4.8118
42670,CA-2014-153045,OFF-PA-10003673,21.696,4,0.2,7.0512
42671,HR-2012-6300,OFF-OIC-10000988,17.19,1,0.0,6.51
42672,TZ-2014-5290,OFF-SAN-10002015,14.28,1,0.0,6.54
42673,TU-2013-150,TEC-SAM-10003948,218.544,4,0.6,-327.816
42674,SF-2014-3760,OFF-BOS-10004950,15.48,1,0.0,2.61
42675,RS-2014-850,OFF-WIL-10000979,19.56,4,0.0,4.68
42676,NI-2012-5980,OFF-BIC-10003800,8.703,1,0.7,-8.427
42677,KE-2014-4370,OFF-STO-10001916,19.35,1,0.0,8.7
42678,TZ-2013-7780,OFF-OIC-10002625,13.5,1,0.0,5.4
42679,TU-2013-7380,OFF-SME-10002740,79.38,1,0.6,-29.79
42680,SA-2014-5570,TEC-SAM-10004384,65.31,1,0.0,18.93
42681,RS-2014-9190,OFF-IBI-10000951,13.65,1,0.0,1.89
42682,UP-2014-1500,OFF-HAR-10000681,11.34,1,0.0,1.8
42683,SF-2014-9190,OFF-BIN-10000901,30.24,2,0.0,10.86
42684,MO-2012-880,OFF-BOS-10003113,17.4,1,0.0,1.56
42685,IR-2013-8570,FUR-ELD-10001413,25.2,1,0.0,9.57
42686,TU-2013-5000,FUR-TEN-10004147,19.548,1,0.6,-7.332
42687,MX-2014-138982,OFF-AR-10004818,17.76,1,0.0,2.48
42688,US-2014-133739,TEC-AC-10003081,22.704,2,0.4,-12.896
42689,MX-2013-121048,OFF-LA-10004320,14.88,2,0.0,2.2
42690,MX-2013-167276,OFF-LA-10001701,12.3,3,0.0,4.92
42691,MX-2014-102120,OFF-BI-10004980,15.2,4,0.0,2.24
42692,MX-2011-139983,OFF-LA-10000692,12.32,2,0.0,1.44
42693,US-2011-125689,OFF-SU-10004662,52.704,3,0.4,-0.936
42694,MX-2012-123715,FUR-FU-10004903,50.4,3,0.0,14.58
42695,US-2014-108203,OFF-EN-10003472,28.584,6,0.4,-12.936
42696,MX-2013-100251,OFF-PA-10004190,18.52,1,0.0,8.32
42697,MX-2014-103198,OFF-BI-10002080,9.74,1,0.0,3.5
42698,ES-2012-1382586,OFF-BI-10003124,27.36,4,0.0,5.64
42699,IT-2013-5115273,OFF-PA-10003920,39.78,3,0.0,12.69
42700,ES-2014-5501051,OFF-AR-10003466,16.86,1,0.0,6.06
42701,ES-2011-2251272,OFF-ST-10004035,82.944,4,0.1,1.824
42702,ES-2012-4610139,OFF-FA-10002045,33.6,2,0.0,12.42
42703,ES-2014-4189917,OFF-PA-10001971,90.36,2,0.0,27.06
42704,ID-2012-41408,OFF-SU-10000932,51.051,2,0.45,-38.109
42705,ID-2013-30103,OFF-ST-10004325,8.5407,1,0.17,2.3607
42706,IN-2011-69429,OFF-BI-10003142,51.12,4,0.0,0.0
42707,IN-2014-77997,OFF-LA-10004398,25.26,2,0.0,0.0
42708,IN-2013-67896,OFF-BI-10004868,18.09,3,0.0,0.54
42709,IN-2014-70465,OFF-EN-10002003,21.6,3,0.0,9.27
42710,IN-2014-82652,OFF-SU-10001488,23.01,1,0.0,0.45
42711,CA-2014-118640,OFF-ST-10002974,69.712,2,0.2,8.714
42712,CA-2012-133627,FUR-FU-10001935,22.2,6,0.0,9.102
42713,CA-2014-152695,OFF-EN-10004030,10.86,3,0.0,5.1042
42714,CA-2013-164483,OFF-BI-10000014,17.456,2,0.2,5.8914
42715,CA-2014-140760,OFF-EN-10001141,43.92,5,0.2,15.921
42716,US-2014-119039,OFF-BI-10004182,14.976,9,0.2,5.4288
42717,CA-2014-121293,FUR-FU-10000732,20.096,4,0.2,3.0144
42718,CA-2014-151855,OFF-BI-10004209,12.06,5,0.7,-10.05
42719,CA-2014-153871,OFF-AP-10003622,22.75,7,0.0,6.5975
42720,SF-2014-3260,OFF-SME-10003134,10.8,1,0.0,2.79
42721,TU-2012-2840,OFF-BIC-10003575,21.36,2,0.6,-17.1
42722,MO-2014-8720,OFF-ROG-10001418,60.75,1,0.0,29.76
42723,LI-2012-960,OFF-ELD-10003181,10.74,1,0.0,3.96
42724,EG-2012-2260,TEC-SAM-10001013,169.68,1,0.0,30.54
42725,TU-2013-7630,FUR-ELD-10000605,12.624,1,0.6,-15.156
42726,TU-2012-620,OFF-BIC-10003473,22.152,2,0.6,-28.848
42727,TU-2013-5450,FUR-DEF-10000639,41.52,2,0.6,-39.48
42728,CA-2013-7580,OFF-STA-10003803,31.92,2,0.0,11.76
42729,EG-2013-4660,OFF-STA-10001747,25.05,1,0.0,1.5
42730,IV-2014-5760,OFF-STA-10001636,25.38,1,0.0,8.37
42731,TU-2014-9810,FUR-TEN-10000525,20.1,1,0.6,-17.61
42732,NI-2014-8570,TEC-STA-10003081,21.879,1,0.7,-21.171
42733,AG-2013-5820,TEC-LOG-10001750,29.49,1,0.0,3.81
42734,IR-2014-7170,OFF-STA-10000054,45.24,4,0.0,3.96
42735,KZ-2012-2110,OFF-SME-10000538,38.664,1,0.7,-81.216
42736,US-2014-167500,OFF-BI-10002977,15.624,3,0.4,2.304
42737,MX-2014-104388,OFF-BI-10003400,24.0,3,0.0,3.84
42738,MX-2014-108840,OFF-FA-10001237,33.552,6,0.4,2.232
42739,US-2012-166856,OFF-LA-10001028,12.78,3,0.4,-1.92
42740,MX-2014-144708,OFF-SU-10003082,52.56,2,0.0,12.08
42741,US-2012-113754,OFF-ST-10003470,20.78,1,0.0,6.84
42742,ES-2013-3927096,OFF-AR-10003377,60.42,2,0.0,9.66
42743,ES-2014-1976630,OFF-ST-10003305,47.94,2,0.0,0.9
42744,ES-2013-3980089,OFF-BI-10000620,32.25,5,0.0,8.25
42745,ES-2012-2387374,OFF-SU-10003629,41.49,3,0.0,6.57
42746,IT-2011-3267917,OFF-BI-10003058,13.32,2,0.5,-2.4
42747,ES-2011-5961845,OFF-BI-10001253,41.04,3,0.0,12.24
42748,ES-2013-3078441,OFF-BI-10002083,6.66,1,0.0,0.57
42749,IT-2013-3678130,OFF-AR-10003457,48.66,1,0.0,22.86
42750,IT-2013-4165375,OFF-ST-10001173,20.952,2,0.4,-12.948
42751,ES-2012-2006883,OFF-BI-10003642,26.04,2,0.0,8.04
42752,IN-2014-25917,OFF-LA-10003141,22.74,2,0.0,11.34
42753,ID-2014-78942,OFF-BI-10002335,31.425,5,0.5,-30.225
42754,IN-2014-68204,OFF-LA-10003627,11.259,3,0.1,1.539
42755,IN-2013-36732,OFF-LA-10004761,21.06,3,0.0,8.82
42756,ID-2011-62884,OFF-BI-10003340,21.456,4,0.4,-6.144
42757,IN-2013-44033,OFF-BI-10002853,28.4607,3,0.17,10.2807
42758,IN-2014-79327,OFF-BI-10004140,13.44,2,0.0,6.0
42759,IN-2014-66755,OFF-BI-10000206,30.213,3,0.1,10.053
42760,IN-2014-44614,OFF-BI-10003018,31.518,3,0.15,12.168
42761,IN-2013-84227,TEC-AC-10000474,18.432,1,0.4,0.612
42762,CA-2014-135307,TEC-AC-10002399,38.04,2,0.0,12.1728
